name,URI,synonym,comment,superclass,asserts
naive B cell,http://purl.obolibrary.org/obo/CL_0000788,naive B-lymphocyte,"This cell type is compatible with the HIPC Lyoplate markers for 'naive B cell'. Per DSD: Naive B cells are also reportedly CD10-negative, CD19-positive, CD20-positive, CD21-positive, CD22-positive, CD25-negative, CD27-negative, CD34-negative, CD40-positive, CD43-negative, CD45-positive, CD48-positive, CD53-positive, CD80-negative, CD81-positive, CD84-positive, CD86-negative, CD95-negative, CD138-negative, CD150-positive, CD184/CXCR4-positive, CD185/CXCR5-positive, CD196/CCR6-positive, CD200-positive, CD229-positive, CD243-positive, CD289-positive, CD290-positive, CD352-positive, MHCII/HLA-DR-positive, cadherin 9-positive, and sIgH-positive, Transcription factors: Pax5-positive, ETS1-positive, FOXO1A-positive, KLF4-positive, KLF9-positive, MiTF-positive, OBF1-positive, PLZF-positive, and SpiB-positive.",,http://purl.obolibrary.org/obo/GO_0071738
naive B cell,http://purl.obolibrary.org/obo/CL_0000788,naive B-lymphocyte,"This cell type is compatible with the HIPC Lyoplate markers for 'naive B cell'. Per DSD: Naive B cells are also reportedly CD10-negative, CD19-positive, CD20-positive, CD21-positive, CD22-positive, CD25-negative, CD27-negative, CD34-negative, CD40-positive, CD43-negative, CD45-positive, CD48-positive, CD53-positive, CD80-negative, CD81-positive, CD84-positive, CD86-negative, CD95-negative, CD138-negative, CD150-positive, CD184/CXCR4-positive, CD185/CXCR5-positive, CD196/CCR6-positive, CD200-positive, CD229-positive, CD243-positive, CD289-positive, CD290-positive, CD352-positive, MHCII/HLA-DR-positive, cadherin 9-positive, and sIgH-positive, Transcription factors: Pax5-positive, ETS1-positive, FOXO1A-positive, KLF4-positive, KLF9-positive, MiTF-positive, OBF1-positive, PLZF-positive, and SpiB-positive.",,http://purl.obolibrary.org/obo/GO_0071738
naive B cell,http://purl.obolibrary.org/obo/CL_0000788,naive B-lymphocyte,"This cell type is compatible with the HIPC Lyoplate markers for 'naive B cell'. Per DSD: Naive B cells are also reportedly CD10-negative, CD19-positive, CD20-positive, CD21-positive, CD22-positive, CD25-negative, CD27-negative, CD34-negative, CD40-positive, CD43-negative, CD45-positive, CD48-positive, CD53-positive, CD80-negative, CD81-positive, CD84-positive, CD86-negative, CD95-negative, CD138-negative, CD150-positive, CD184/CXCR4-positive, CD185/CXCR5-positive, CD196/CCR6-positive, CD200-positive, CD229-positive, CD243-positive, CD289-positive, CD290-positive, CD352-positive, MHCII/HLA-DR-positive, cadherin 9-positive, and sIgH-positive, Transcription factors: Pax5-positive, ETS1-positive, FOXO1A-positive, KLF4-positive, KLF9-positive, MiTF-positive, OBF1-positive, PLZF-positive, and SpiB-positive.",,http://purl.obolibrary.org/obo/PR_000001289
naive B cell,http://purl.obolibrary.org/obo/CL_0000788,naive B-lymphocyte,"This cell type is compatible with the HIPC Lyoplate markers for 'naive B cell'. Per DSD: Naive B cells are also reportedly CD10-negative, CD19-positive, CD20-positive, CD21-positive, CD22-positive, CD25-negative, CD27-negative, CD34-negative, CD40-positive, CD43-negative, CD45-positive, CD48-positive, CD53-positive, CD80-negative, CD81-positive, CD84-positive, CD86-negative, CD95-negative, CD138-negative, CD150-positive, CD184/CXCR4-positive, CD185/CXCR5-positive, CD196/CCR6-positive, CD200-positive, CD229-positive, CD243-positive, CD289-positive, CD290-positive, CD352-positive, MHCII/HLA-DR-positive, cadherin 9-positive, and sIgH-positive, Transcription factors: Pax5-positive, ETS1-positive, FOXO1A-positive, KLF4-positive, KLF9-positive, MiTF-positive, OBF1-positive, PLZF-positive, and SpiB-positive.",,http://purl.obolibrary.org/obo/GO_0071753
naive B cell,http://purl.obolibrary.org/obo/CL_0000788,naive B-lymphocyte,"This cell type is compatible with the HIPC Lyoplate markers for 'naive B cell'. Per DSD: Naive B cells are also reportedly CD10-negative, CD19-positive, CD20-positive, CD21-positive, CD22-positive, CD25-negative, CD27-negative, CD34-negative, CD40-positive, CD43-negative, CD45-positive, CD48-positive, CD53-positive, CD80-negative, CD81-positive, CD84-positive, CD86-negative, CD95-negative, CD138-negative, CD150-positive, CD184/CXCR4-positive, CD185/CXCR5-positive, CD196/CCR6-positive, CD200-positive, CD229-positive, CD243-positive, CD289-positive, CD290-positive, CD352-positive, MHCII/HLA-DR-positive, cadherin 9-positive, and sIgH-positive, Transcription factors: Pax5-positive, ETS1-positive, FOXO1A-positive, KLF4-positive, KLF9-positive, MiTF-positive, OBF1-positive, PLZF-positive, and SpiB-positive.",,http://purl.obolibrary.org/obo/PR_000001963
naive B cell,http://purl.obolibrary.org/obo/CL_0000788,naive B-lymphocyte,"This cell type is compatible with the HIPC Lyoplate markers for 'naive B cell'. Per DSD: Naive B cells are also reportedly CD10-negative, CD19-positive, CD20-positive, CD21-positive, CD22-positive, CD25-negative, CD27-negative, CD34-negative, CD40-positive, CD43-negative, CD45-positive, CD48-positive, CD53-positive, CD80-negative, CD81-positive, CD84-positive, CD86-negative, CD95-negative, CD138-negative, CD150-positive, CD184/CXCR4-positive, CD185/CXCR5-positive, CD196/CCR6-positive, CD200-positive, CD229-positive, CD243-positive, CD289-positive, CD290-positive, CD352-positive, MHCII/HLA-DR-positive, cadherin 9-positive, and sIgH-positive, Transcription factors: Pax5-positive, ETS1-positive, FOXO1A-positive, KLF4-positive, KLF9-positive, MiTF-positive, OBF1-positive, PLZF-positive, and SpiB-positive.",,http://purl.obolibrary.org/obo/GO_0002344
naive B cell,http://purl.obolibrary.org/obo/CL_0000788,naive B-lymphocyte,"This cell type is compatible with the HIPC Lyoplate markers for 'naive B cell'. Per DSD: Naive B cells are also reportedly CD10-negative, CD19-positive, CD20-positive, CD21-positive, CD22-positive, CD25-negative, CD27-negative, CD34-negative, CD40-positive, CD43-negative, CD45-positive, CD48-positive, CD53-positive, CD80-negative, CD81-positive, CD84-positive, CD86-negative, CD95-negative, CD138-negative, CD150-positive, CD184/CXCR4-positive, CD185/CXCR5-positive, CD196/CCR6-positive, CD200-positive, CD229-positive, CD243-positive, CD289-positive, CD290-positive, CD352-positive, MHCII/HLA-DR-positive, cadherin 9-positive, and sIgH-positive, Transcription factors: Pax5-positive, ETS1-positive, FOXO1A-positive, KLF4-positive, KLF9-positive, MiTF-positive, OBF1-positive, PLZF-positive, and SpiB-positive.",,http://purl.obolibrary.org/obo/PR_000001963
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",http://purl.obolibrary.org/obo/CL_0000785,
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",http://purl.obolibrary.org/obo/CL_0000946,
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",,http://purl.obolibrary.org/obo/PR_000001408
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",,http://purl.obolibrary.org/obo/PR_000001963
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",,http://purl.obolibrary.org/obo/PR_000001289
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",,http://purl.obolibrary.org/obo/PR_000001289
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",,http://purl.obolibrary.org/obo/PR_000001935
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",,http://purl.obolibrary.org/obo/PR_000001963
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",,http://purl.obolibrary.org/obo/PR_000001935
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",,http://purl.obolibrary.org/obo/PR_000001408
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",,http://purl.obolibrary.org/obo/CL_0000785
plasmablast,http://purl.obolibrary.org/obo/CL_0000980,"CD27-positive, CD38-positive, CD20-negative B cell","This cell type is compatible with the HIPC Lyoplate markers for 'plasmablast'. Plasmablasts are also reportedly CD48-positive, CD63-positive, CD229-positive, CD270-positive, CD319-positive, CD352-positive, CD361-positive, and IgD-negative.",,http://purl.obolibrary.org/obo/GO_0042571
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,http://purl.obolibrary.org/obo/CL_0001201,
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,,http://purl.obolibrary.org/obo/GO_0002335
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,,http://purl.obolibrary.org/obo/GO_0071753
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,,http://purl.obolibrary.org/obo/PR_000001408
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,,http://purl.obolibrary.org/obo/GO_0002335
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,,http://purl.obolibrary.org/obo/CL_0000816
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,,http://purl.obolibrary.org/obo/PR_000001932
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,,http://purl.obolibrary.org/obo/PR_000001289
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,,http://purl.obolibrary.org/obo/PR_000001408
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,,http://purl.obolibrary.org/obo/PR_000001289
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,,http://purl.obolibrary.org/obo/PR_000001932
transitional stage B cell,http://purl.obolibrary.org/obo/CL_0000818,transitional stage B-lymphocyte,This cell type is compatible with the HIPC Lyoplate markers for 'transitional B cell'.,,http://purl.obolibrary.org/obo/GO_0071753
adipocyte,http://purl.obolibrary.org/obo/CL_0000136,adipocyte,,http://purl.obolibrary.org/obo/CL_0000325,
adipocyte,http://purl.obolibrary.org/obo/CL_0000136,adipocyte,,http://purl.obolibrary.org/obo/CL_0002320,
adipocyte,http://purl.obolibrary.org/obo/CL_0000136,adipocyte,,,http://purl.obolibrary.org/obo/CL_0000134
preadipocyte,http://purl.obolibrary.org/obo/CL_0002334,,,http://purl.obolibrary.org/obo/CL_0000057,
peptic cell,http://purl.obolibrary.org/obo/CL_0000155,pepsinogen secreting cell,,http://purl.obolibrary.org/obo/CL_0002659,
peptic cell,http://purl.obolibrary.org/obo/CL_0000155,pepsinogen secreting cell,,http://purl.obolibrary.org/obo/CL_0000154,
stem cell of gastric gland,http://purl.obolibrary.org/obo/CL_0002183,,,http://purl.obolibrary.org/obo/CL_0000048,
stem cell of gastric gland,http://purl.obolibrary.org/obo/CL_0002183,,,http://purl.obolibrary.org/obo/CL_0000152,
stem cell of gastric gland,http://purl.obolibrary.org/obo/CL_0002183,,,http://purl.obolibrary.org/obo/CL_0002180,
stem cell of gastric gland,http://purl.obolibrary.org/obo/CL_0002183,,,,http://purl.obolibrary.org/obo/UBERON_0000325
stem cell of gastric gland,http://purl.obolibrary.org/obo/CL_0002183,,,,http://purl.obolibrary.org/obo/UBERON_0000325
macrophage,http://purl.obolibrary.org/obo/CL_0000235,histiocyte,"Morphology: Diameter 30_M-80 _M, abundant cytoplasm, low N/C ratio, eccentric nucleus. Irregular shape with pseudopods, highly adhesive. Contain vacuoles and phagosomes, may contain azurophilic granules; markers: Mouse & Human: CD68, in most cases CD11b. Mouse: in most cases F4/80+; role or process: immune, antigen presentation, & tissue remodelling; lineage: hematopoietic, myeloid.",http://purl.obolibrary.org/obo/CL_0000145,
macrophage,http://purl.obolibrary.org/obo/CL_0000235,histiocyte,"Morphology: Diameter 30_M-80 _M, abundant cytoplasm, low N/C ratio, eccentric nucleus. Irregular shape with pseudopods, highly adhesive. Contain vacuoles and phagosomes, may contain azurophilic granules; markers: Mouse & Human: CD68, in most cases CD11b. Mouse: in most cases F4/80+; role or process: immune, antigen presentation, & tissue remodelling; lineage: hematopoietic, myeloid.",http://purl.obolibrary.org/obo/CL_0000766,
macrophage,http://purl.obolibrary.org/obo/CL_0000235,histiocyte,"Morphology: Diameter 30_M-80 _M, abundant cytoplasm, low N/C ratio, eccentric nucleus. Irregular shape with pseudopods, highly adhesive. Contain vacuoles and phagosomes, may contain azurophilic granules; markers: Mouse & Human: CD68, in most cases CD11b. Mouse: in most cases F4/80+; role or process: immune, antigen presentation, & tissue remodelling; lineage: hematopoietic, myeloid.",http://purl.obolibrary.org/obo/CL_0000234,
macrophage,http://purl.obolibrary.org/obo/CL_0000235,histiocyte,"Morphology: Diameter 30_M-80 _M, abundant cytoplasm, low N/C ratio, eccentric nucleus. Irregular shape with pseudopods, highly adhesive. Contain vacuoles and phagosomes, may contain azurophilic granules; markers: Mouse & Human: CD68, in most cases CD11b. Mouse: in most cases F4/80+; role or process: immune, antigen presentation, & tissue remodelling; lineage: hematopoietic, myeloid.",,http://purl.obolibrary.org/obo/GO_0031268
macrophage,http://purl.obolibrary.org/obo/CL_0000235,histiocyte,"Morphology: Diameter 30_M-80 _M, abundant cytoplasm, low N/C ratio, eccentric nucleus. Irregular shape with pseudopods, highly adhesive. Contain vacuoles and phagosomes, may contain azurophilic granules; markers: Mouse & Human: CD68, in most cases CD11b. Mouse: in most cases F4/80+; role or process: immune, antigen presentation, & tissue remodelling; lineage: hematopoietic, myeloid.",,http://purl.obolibrary.org/obo/CL_0000576
macrophage,http://purl.obolibrary.org/obo/CL_0000235,histiocyte,"Morphology: Diameter 30_M-80 _M, abundant cytoplasm, low N/C ratio, eccentric nucleus. Irregular shape with pseudopods, highly adhesive. Contain vacuoles and phagosomes, may contain azurophilic granules; markers: Mouse & Human: CD68, in most cases CD11b. Mouse: in most cases F4/80+; role or process: immune, antigen presentation, & tissue remodelling; lineage: hematopoietic, myeloid.",,http://purl.obolibrary.org/obo/GO_0006909
macrophage,http://purl.obolibrary.org/obo/CL_0000235,histiocyte,"Morphology: Diameter 30_M-80 _M, abundant cytoplasm, low N/C ratio, eccentric nucleus. Irregular shape with pseudopods, highly adhesive. Contain vacuoles and phagosomes, may contain azurophilic granules; markers: Mouse & Human: CD68, in most cases CD11b. Mouse: in most cases F4/80+; role or process: immune, antigen presentation, & tissue remodelling; lineage: hematopoietic, myeloid.",,http://purl.obolibrary.org/obo/GO_0031268
macrophage,http://purl.obolibrary.org/obo/CL_0000235,histiocyte,"Morphology: Diameter 30_M-80 _M, abundant cytoplasm, low N/C ratio, eccentric nucleus. Irregular shape with pseudopods, highly adhesive. Contain vacuoles and phagosomes, may contain azurophilic granules; markers: Mouse & Human: CD68, in most cases CD11b. Mouse: in most cases F4/80+; role or process: immune, antigen presentation, & tissue remodelling; lineage: hematopoietic, myeloid.",,http://purl.obolibrary.org/obo/GO_0002504
fibroblast of dermis,http://purl.obolibrary.org/obo/CL_0002551,,,http://purl.obolibrary.org/obo/CL_0002620,
fibroblast of dermis,http://purl.obolibrary.org/obo/CL_0002551,,,,http://purl.obolibrary.org/obo/UBERON_0002067
fibroblast of dermis,http://purl.obolibrary.org/obo/CL_0002551,,,,http://purl.obolibrary.org/obo/UBERON_0002067
reticular cell,http://purl.obolibrary.org/obo/CL_0000432,reticulum cell,,http://purl.obolibrary.org/obo/CL_0000057,
aortic endothelial cell,http://purl.obolibrary.org/obo/CL_0002544,,,http://purl.obolibrary.org/obo/CL_1000413,
stromal cell,http://purl.obolibrary.org/obo/CL_0000499,,,http://purl.obolibrary.org/obo/CL_0002320,
stromal cell,http://purl.obolibrary.org/obo/CL_0000499,,,,http://purl.obolibrary.org/obo/CL_0000134
neoplastic cell,http://purl.obolibrary.org/obo/CL_0001063,,https://github.com/obophenotype/cell-ontology/issues/448,http://purl.obolibrary.org/obo/CL_0001061,
neoplastic cell,http://purl.obolibrary.org/obo/CL_0001063,,https://github.com/obophenotype/cell-ontology/issues/448,,http://purl.obolibrary.org/obo/PATO_0002011
neoplastic cell,http://purl.obolibrary.org/obo/CL_0001063,,https://github.com/obophenotype/cell-ontology/issues/448,,http://purl.obolibrary.org/obo/PATO_0002011
"CD4-positive, CD25-positive, alpha-beta regulatory T cell",http://purl.obolibrary.org/obo/CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T lymphocyte",This cell type is compatible with the HIPC Lyoplate markers for 'Treg'.  The inclusion of CD127lo in the logical definition is compatible with both human and mouse T cells of this subtype.,http://purl.obolibrary.org/obo/CL_0000624,
"CD4-positive, CD25-positive, alpha-beta regulatory T cell",http://purl.obolibrary.org/obo/CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T lymphocyte",This cell type is compatible with the HIPC Lyoplate markers for 'Treg'.  The inclusion of CD127lo in the logical definition is compatible with both human and mouse T cells of this subtype.,http://purl.obolibrary.org/obo/CL_0000815,
"CD4-positive, CD25-positive, alpha-beta regulatory T cell",http://purl.obolibrary.org/obo/CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T lymphocyte",This cell type is compatible with the HIPC Lyoplate markers for 'Treg'.  The inclusion of CD127lo in the logical definition is compatible with both human and mouse T cells of this subtype.,,http://purl.obolibrary.org/obo/PR_000001380
"CD4-positive, CD25-positive, alpha-beta regulatory T cell",http://purl.obolibrary.org/obo/CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T lymphocyte",This cell type is compatible with the HIPC Lyoplate markers for 'Treg'.  The inclusion of CD127lo in the logical definition is compatible with both human and mouse T cells of this subtype.,,http://purl.obolibrary.org/obo/GO_0050777
"CD4-positive, CD25-positive, alpha-beta regulatory T cell",http://purl.obolibrary.org/obo/CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T lymphocyte",This cell type is compatible with the HIPC Lyoplate markers for 'Treg'.  The inclusion of CD127lo in the logical definition is compatible with both human and mouse T cells of this subtype.,,http://purl.obolibrary.org/obo/PR_000001869
"CD4-positive, CD25-positive, alpha-beta regulatory T cell",http://purl.obolibrary.org/obo/CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T lymphocyte",This cell type is compatible with the HIPC Lyoplate markers for 'Treg'.  The inclusion of CD127lo in the logical definition is compatible with both human and mouse T cells of this subtype.,,http://purl.obolibrary.org/obo/PR_000001380
"CD4-positive, CD25-positive, alpha-beta regulatory T cell",http://purl.obolibrary.org/obo/CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T lymphocyte",This cell type is compatible with the HIPC Lyoplate markers for 'Treg'.  The inclusion of CD127lo in the logical definition is compatible with both human and mouse T cells of this subtype.,,http://purl.obolibrary.org/obo/PR_000001869
"CD4-positive, alpha-beta memory T cell",http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T lymphocyte",,http://purl.obolibrary.org/obo/CL_0000813,
"CD4-positive, alpha-beta memory T cell",http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T lymphocyte",,http://purl.obolibrary.org/obo/CL_0000624,
"CD4-positive, alpha-beta memory T cell",http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T lymphocyte",,,http://purl.obolibrary.org/obo/PATO_0001603
"CD4-positive, alpha-beta memory T cell",http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T lymphocyte",,,http://purl.obolibrary.org/obo/GO_0043379
"CD4-positive, alpha-beta memory T cell",http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T lymphocyte",,,http://purl.obolibrary.org/obo/GO_0002286
lung macrophage,http://purl.obolibrary.org/obo/CL_1001603,,,http://purl.obolibrary.org/obo/CL_0000235,
lung macrophage,http://purl.obolibrary.org/obo/CL_1001603,,,,http://purl.obolibrary.org/obo/UBERON_0002048
lung macrophage,http://purl.obolibrary.org/obo/CL_1001603,,,,http://purl.obolibrary.org/obo/UBERON_0002048
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",http://purl.obolibrary.org/obo/CL_0000576,
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",http://purl.obolibrary.org/obo/CL_0000234,
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/PR_000001020
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/PR_000001002
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/GO_0002548
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/GO_0006954
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/GO_0006909
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/PR_000001289
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/PR_000001002
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/GO_0006954
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/PR_000001289
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/PR_000001199
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/PR_000001199
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/GO_0002548
classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,inflammatory monocyte,"Markers: CCR2+CXCCR1<low> (human, mouse, rat).",,http://purl.obolibrary.org/obo/PR_000001020
